Name,Website,Latitude,Longitude,Address,Street,Route,City,State,Country,Postal,URL,Phone,Email
Campbell Page,https://campbellpage.com.au,-38.2688928,144.6631427,"3 Tobin Dr, Queenscliff VIC 3225, Australia",3,Tobin Drive,Queenscliffe Borough,VIC,Australia,3225,https://maps.google.com/?cid=2247714858573158434,1300 139 920,hello@campbellpage.org.au
Campbell Page,https://campbellpage.com.au,-38.3080204,144.3227109,"12 Merrijig Dr, Torquay VIC 3228, Australia",12,Merrijig Drive,Surf Coast Shire,VIC,Australia,3228,https://maps.google.com/?cid=5523437577362368855,1300 139 920,hello@campbellpage.org.au
MatchWorks,https://www.matchworks.com.au/,-38.0741102,144.3582268,"Village Shopping Centre, Shop 90 Level 1/90 Purnell Rd, Corio VIC 3214, Australia",90,Purnell Road,Greater Geelong City,VIC,Australia,3214,https://maps.google.com/?cid=2425823045578727950,(03) 5275 8212,info@matchworks.com.au
MatchWorks,https://www.matchworks.com.au/,-38.1489818,144.3554693,"15 Little Ryrie St, Geelong VIC 3220, Australia",15,Little Ryrie Street,Greater Geelong City,VIC,Australia,3220,https://maps.google.com/?cid=15983294926786548244,(03) 5229 0222,info@matchworks.com.au
MatchWorks,https://www.matchworks.com.au/,-38.1649233,144.3803608,"Shop 5, Ormond Village, 136-146 Ormond Rd, East Geelong VIC 3219, Australia",136-146,Ormond Road,Greater Geelong City,VIC,Australia,3219,https://maps.google.com/?cid=16445187643847830731,(03) 5229 2583,info@matchworks.com.au
MatchWorks,https://www.matchworks.com.au/,-38.3352742,144.320117,"Spring Creek Community House, 14 Price St, Torquay VIC 3228, Australia",14,Price Street,Surf Coast Shire,VIC,Australia,3228,https://maps.google.com/?cid=14934375941419749498,(03) 5261 5298,info@matchworks.com.au
MatchWorks,https://www.matchworks.com.au/,-38.0474081,144.1711676,"Cultural Centre, 27 High St, Bannockburn VIC 3331, Australia",27,High Street,Golden Plains Shire,VIC,Australia,3331,https://maps.google.com/?cid=6511767815294192535,(03) 5275 8212,info@matchworks.com.au
MatchWorks,https://www.matchworks.com.au/,-38.2607925,144.5387095,"Neighbourhood Centre, 1 John Dory Dr, Ocean Grove VIC 3226, Australia",1,John Dory Drive,Greater Geelong City,VIC,Australia,3226,https://maps.google.com/?cid=15136137822046267105,(03) 5229 2583,info@matchworks.com.au
MatchWorks,https://www.matchworks.com.au/,-38.536587,143.9733184,"16 Mountjoy Parade, Lorne VIC 3232, Australia",16,Mountjoy Parade,Surf Coast Shire,VIC,Australia,3232,https://maps.google.com/?cid=12757729977050052119,(03) 5229 0222,info@matchworks.com.au
MAX Employment,https://www.maxsolutions.com.au/,-38.1506222,144.3580807,"1/11 Star St, Geelong VIC 3220, Australia",11,Star Street,Greater Geelong City,VIC,Australia,3220,https://maps.google.com/?cid=17274335594260139470,(03) 5224 7200,No
OCTEC,https://octec.org.au/,-38.0750068,144.3560082,"Shop 1007, Level 1,Corio Shopping Centre Corner Bacchus Marsh Rd &, Purnell Rd, Corio VIC 3214, Australia",N/A,Purnell Road,Greater Geelong City,VIC,Australia,3214,https://maps.google.com/?cid=17137601235570762946,(03) 5274 1978,mail@octec.org.au
OCTEC,https://octec.org.au/,-38.1492747,144.3572766,"61A Gheringhap St, Geelong VIC 3220, Australia",61A,Gheringhap Street,Greater Geelong City,VIC,Australia,3220,https://maps.google.com/?cid=12316050250461273641,(03) 5222 2569,mail@octec.org.au
WDEA Works,https://www.wdeaworks.org.au/,-38.1466943,144.3600603,"37 Malop St, Geelong VIC 3220, Australia",37,Malop Street,Greater Geelong City,VIC,Australia,3220,https://maps.google.com/?cid=11833293092256442691,(03) 5292 1640,geelong@wdeaworks.org.au
WDEA Works,https://www.wdeaworks.org.au/,-38.07442280000001,144.3576014,"Shop 1010, Corio Central Shopping Centre, Bacchus Marsh Rd &, Purnell Rd, Corio VIC 3214, Australia",N/A,Purnell Road,Greater Geelong City,VIC,Australia,3214,https://maps.google.com/?cid=17913780747345337638,(03) 5292 1640,corio@wdeaworks.org.au
WISE Employment Ltd,https://wiseemployment.com.au/,-38.1986968,144.3184188,"Shop 701, Waurn Ponds Shopping Centre Cnr Colac & Pioneer Roads, Waurn Ponds VIC 3216, Australia",N/A,N/A,Greater Geelong City,VIC,Australia,3216,https://maps.google.com/?cid=7834847842663633175,(03) 9322 9700,enquiries@wiseemployment.com.au
WISE Employment Ltd,https://wiseemployment.com.au/,-38.0866249,144.3516255,"Level 1/45 Robin Ave, Norlane VIC 3214, Australia",45,Robin Avenue,Greater Geelong City,VIC,Australia,3214,https://maps.google.com/?cid=10053453266502409621,(03) 9322 9710,enquiries@wiseemployment.com.au
WISE Employment Ltd,https://wiseemployment.com.au/,-38.3352742,144.320117,"Spring Creek Community House, 14 Price St, Torquay VIC 3228, Australia",14,Price Street,Surf Coast Shire,VIC,Australia,3228,https://maps.google.com/?cid=14934375941419749498,(03) 5261 5298,enquiries@wiseemployment.com.au
Sureway Employment and Training Pty Ltd,https://www.sureway.com.au/,-36.7148618,142.1968761,"32B Darlot St, Horsham VIC 3400, Australia",32B,Darlot Street,Horsham Rural City,VIC,Australia,3400,https://maps.google.com/?cid=5092878490020529124,1300 787 392,No
WDEA Works,https://www.wdeaworks.org.au/,-36.7169672,142.2011798,"31 Wilson St, Horsham VIC 3400, Australia",31,Wilson Street,Horsham Rural City,VIC,Australia,3400,https://maps.google.com/?cid=15532270498849667582,(03) 5382 6100,No
WDEA Works,https://www.wdeaworks.org.au/,-37.0551333,142.7822822,"152 Main St, Stawell VIC 3380, Australia",152,Main Street,Northern Grampians Shire,VIC,Australia,3380,https://maps.google.com/?cid=4340218405046841734,(03) 5358 2799,stawell@wdeaworks.org.au
APM Employment Services,https://apm.net.au,-38.3811301,142.4858391,"194 Liebig St, Warrnambool VIC 3280, Australia",194,Liebig Street,Warrnambool City,VIC,Australia,3280,https://maps.google.com/?cid=15067638410551614321,(03) 5561 6794,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-38.33997129999999,143.5852072,"166 Murray St, Colac VIC 3250, Australia",166,Murray Street,Colac Otway Shire,VIC,Australia,3250,https://maps.google.com/?cid=6440410255673612009,(03) 5231 3378,apm4jobs@apm.net.au
Axis Employment,https://www.caei.com.au,-38.3821296,142.4820453,"66 Kepler St, Warrnambool VIC 3280, Australia",66,Kepler Street,Warrnambool City,VIC,Australia,3280,https://maps.google.com/?cid=12711474963433305252,(03) 5563 0700,warrnambool@caei.com.au
OCTEC,https://octec.org.au/,-38.3824905,142.4869853,"72 Lava St, Warrnambool VIC 3280, Australia",72,Lava Street,Warrnambool City,VIC,Australia,3280,https://maps.google.com/?cid=3143910084287441363,(03) 5562 1775,mail@octec.org.au
OCTEC,https://octec.org.au/,-38.3403598,143.5895196,"51-53 Hesse St, Colac VIC 3250, Australia",51-53,Hesse Street,Colac Otway Shire,VIC,Australia,3250,https://maps.google.com/?cid=4759694981616897246,(03) 5297 1020,mail@octec.org.au
WDEA Works,https://www.wdeaworks.org.au/,-38.3828854,142.4784537,"52 Fairy St, Warrnambool VIC 3280, Australia",52,Fairy Street,Warrnambool City,VIC,Australia,3280,https://maps.google.com/?cid=3404161761803096614,1300 521 511,warrnambool@wdeaworks.org.au
WDEA Works,https://www.wdeaworks.org.au/,-38.3399626,143.5850211,"178 Murray St, Colac VIC 3250, Australia",178,Murray Street,Colac Otway Shire,VIC,Australia,3250,https://maps.google.com/?cid=7549389851088023220,(03) 5231 3411,colac@wdeaworks.org.au
WDEA Works,https://www.wdeaworks.org.au/,-38.2321262,143.1478343,"2a Pike St, Camperdown VIC 3260, Australia",2a,Pike Street,Corangamite Shire,VIC,Australia,3260,https://maps.google.com/?cid=4518801293988152567,(03) 5593 3552,No
Axis Employment,https://www.caei.com.au,-35.3417784,143.5600524,"268 Campbell St, Swan Hill VIC 3585, Australia",268,Campbell Street,Swan Hill Rural City,VIC,Australia,3585,https://maps.google.com/?cid=6462146223856377003,(03) 5032 5224,swanhill@caei.com.au
Axis Employment,https://www.caei.com.au,-34.1862054,142.1572791,"120/122 Lime Ave, Mildura VIC 3500, Australia",122,Lime Avenue,Mildura Rural City,VIC,Australia,3500,https://maps.google.com/?cid=15601001399329907497,(03) 5021 0779,No
WDEA Works,https://www.wdeaworks.org.au/,-35.3377255,143.5603398,"118 Curlewis St, Swan Hill VIC 3585, Australia",118,Curlewis Street,Swan Hill Rural City,VIC,Australia,3585,https://maps.google.com/?cid=10004491072024965827,(03) 4026 0010,swanhill@wdeaworks.org.au
MAX Employment,https://www.maxsolutions.com.au/,-34.187066,142.155649,"151 Lime Ave, Mildura VIC 3500, Australia",151,Lime Avenue,Mildura Rural City,VIC,Australia,3500,https://maps.google.com/?cid=15559141767375588287,(03) 5025 9500,No
OCTEC,https://octec.org.au/,-34.1858784,142.160999,"75 Deakin Ave, Mildura VIC 3500, Australia",75,Deakin Avenue,Mildura Rural City,VIC,Australia,3500,https://maps.google.com/?cid=17047534105341200746,N/A,mail@octec.org.au
WDEA Works,https://www.wdeaworks.org.au/,-34.1869023,142.156555,"138 Lime Ave, Mildura VIC 3500, Australia",138,Lime Avenue,Mildura Rural City,VIC,Australia,3500,https://maps.google.com/?cid=1927090388869833099,(03) 5065 3050,mildura@wdeaworks.org.au
Axis Employment,https://www.caei.com.au,-38.3448484,141.6020452,"1/1 Fredericks Ct, Portland VIC 3305, Australia",1,Fredericks Court,Glenelg Shire,VIC,Australia,3305,https://maps.google.com/?cid=17782986559228190072,(03) 5525 2500, portland@caei.com.au
MatchWorks,https://www.matchworks.com.au/,-38.3502654,141.6053418,"6 Gawler St, Portland VIC 3305, Australia",6,Gawler Street,Glenelg Shire,VIC,Australia,3305,https://maps.google.com/?cid=15208578495646762064,(03) 5522 0495,info@matchworks.com.au
MatchWorks,https://www.matchworks.com.au/,-37.742919,142.0256118,"86 Brown St, Hamilton VIC 3300, Australia",86,Brown Street,Southern Grampians Shire,VIC,Australia,3300,https://maps.google.com/?cid=9721731266942899325,(03) 5551 0500,info@matchworks.com.au
OCTEC,https://octec.org.au/,-37.741902,142.0272142,"244 Gray St, Hamilton VIC 3300, Australia",244,Gray Street,Southern Grampians Shire,VIC,Australia,3300,https://maps.google.com/?cid=11986980296684942060,(03) 5579 5821,mail@octec.org.au
WDEA Works,https://www.wdeaworks.org.au/,-38.3512818,141.6058508,"35 Bentinck St, Portland VIC 3305, Australia",35,Bentinck Street,Glenelg Shire,VIC,Australia,3305,https://maps.google.com/?cid=13711823663572914893,(03) 5521 7959,portland@wdeaworks.org.au
WDEA Works,https://www.wdeaworks.org.au/,-37.742969,142.025648,"82 Brown St, Hamilton VIC 3300, Australia",82,Brown Street,Southern Grampians Shire,VIC,Australia,3300,https://maps.google.com/?cid=13532000909598800823,(03) 5571 2443,hamilton@wdeaworks.org.au
APM Employment Services,https://apm.net.au,-37.8267867,147.6328198,"68a Macleod St, Bairnsdale VIC 3875, Australia",68a,Macleod Street,East Gippsland Shire,VIC,Australia,3875,https://maps.google.com/?cid=17547875792193302390,(03) 5152 6204,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-38.110603,147.065198,"Units 2-4, 111 Raymond St, Sale VIC 3850, Australia",111,Raymond Street,Wellington Shire,VIC,Australia,3850,https://maps.google.com/?cid=6013363963948934835,(03) 5143 0571,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.8794365,147.9906312,"Shop 3/3 Carpenter St, Lakes Entrance VIC 3909, Australia",3,Carpenter Street,East Gippsland Shire,VIC,Australia,3909,https://maps.google.com/?cid=18073101296786064070,(03) 5155 2846,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-38.5642674,146.6761805,"277 Commercial Rd, Yarram VIC 3971, Australia",277,Commercial Road,Wellington Shire,VIC,Australia,3971,https://maps.google.com/?cid=9125392145121618823,(03) 5143 0571,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.7077655,148.45873,"Orbost Telecentre, 21 Ruskin St, Orbost VIC 3888, Australia",21,Ruskin Street,East Gippsland Shire,VIC,Australia,3888,https://maps.google.com/?cid=7895205996843738811,(03) 5143 0571,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.9682426,146.979186,"170 Johnson St, Maffra VIC 3860, Australia",170,Johnson Street,Wellington Shire,VIC,Australia,3860,https://maps.google.com/?cid=11656840690633404720,(03) 5143 0571,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.55862810000001,149.7508356,"Mallacoota District Health & Support Service Cnr Genoa Road &, Mattsson St, Mallacoota VIC 3892, Australia",N/A,Mattsson Street,East Gippsland Shire,VIC,Australia,3892,https://maps.google.com/?cid=7029273425841115254,(03) 5143 0571,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.3754439,147.8352144,"Community Health Centre, 5063 Great Alpine Rd, Ensay VIC 3895, Australia",5063,Great Alpine Road,East Gippsland Shire,VIC,Australia,3895,https://maps.google.com/?cid=15159127680815697082,(03) 5152 6204,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-38.110603,147.065198,"Units 2-4, 111 Raymond St, Sale VIC 3850, Australia",111,Raymond Street,Wellington Shire,VIC,Australia,3850,https://maps.google.com/?cid=6013363963948934835,(03) 5143 0571,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.8267867,147.6328198,"68a Macleod St, Bairnsdale VIC 3875, Australia",68a,Macleod Street,East Gippsland Shire,VIC,Australia,3875,https://maps.google.com/?cid=17547875792193302390,(03) 5152 6204,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.8794365,147.9906312,"Shop 3/3 Carpenter St, Lakes Entrance VIC 3909, Australia",3,Carpenter Street,East Gippsland Shire,VIC,Australia,3909,https://maps.google.com/?cid=18073101296786064070,(03) 5155 2846,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.9682426,146.979186,"170 Johnson St, Maffra VIC 3860, Australia",170,Johnson Street,Wellington Shire,VIC,Australia,3860,https://maps.google.com/?cid=11656840690633404720,(03) 5143 0571,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-38.5642674,146.6761805,"277 Commercial Rd, Yarram VIC 3971, Australia",277,Commercial Road,Wellington Shire,VIC,Australia,3971,https://maps.google.com/?cid=9125392145121618823,(03) 5143 0571,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.7077655,148.45873,"Orbost Telecentre, 21 Ruskin St, Orbost VIC 3888, Australia",21,Ruskin Street,East Gippsland Shire,VIC,Australia,3888,https://maps.google.com/?cid=7895205996843738811,(03) 5143 0571,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.55862810000001,149.7508356,"Mallacoota District Health & Support Service Cnr Genoa Road &, Mattsson St, Mallacoota VIC 3892, Australia",N/A,Mattsson Street,East Gippsland Shire,VIC,Australia,3892,https://maps.google.com/?cid=7029273425841115254,(03) 5143 0571,apm4jobs@apm.net.au
APM Employment Services,https://apm.net.au,-37.3754439,147.8352144,"Community Health Centre, 5063 Great Alpine Rd, Ensay VIC 3895, Australia",5063,Great Alpine Road,East Gippsland Shire,VIC,Australia,3895,https://maps.google.com/?cid=15159127680815697082,(03) 5152 6204,apm4jobs@apm.net.au
CoAct,https://coact.org.au/,-37.8337759,147.6069589,"31 Payne St, Bairnsdale VIC 3875, Australia",31,Payne Street,East Gippsland Shire,VIC,Australia,3875,https://maps.google.com/?cid=14970563767751971845,(03) 5152 5414,mail@coact.org.au
CoAct,https://coact.org.au/,-38.1026004,147.073027,"Sale VIC 3850, Australia",N/A,N/A,Wellington Shire,VIC,Australia,3850,"https://maps.google.com/?q=Sale+VIC+3850,+Australia&ftid=0x6b2f2fa7737fa007:0x50579a430a0dbf0",N/A,mail@coact.org.au
CoAct,https://coact.org.au/,-37.55,149.75,"Mallacoota VIC 3892, Australia",N/A,N/A,East Gippsland Shire,VIC,Australia,3892,"https://maps.google.com/?q=Mallacoota+VIC+3892,+Australia&ftid=0x6b3bdfe8ca1237db:0x40579a430a04770",N/A,mail@coact.org.au
CoAct,https://coact.org.au/,-37.7028259,148.4653469,"Orbost VIC 3888, Australia",N/A,N/A,East Gippsland Shire,VIC,Australia,3888,"https://maps.google.com/?q=Orbost+VIC+3888,+Australia&ftid=0x6b3aced2b3ae6bd9:0x40579a430a048b0",N/A,mail@coact.org.au
CoAct,https://coact.org.au/,-37.8807029,147.9886327,"420 Esplanade, Lakes Entrance VIC 3909, Australia",420,Esplanade,East Gippsland Shire,VIC,Australia,3909,https://maps.google.com/?cid=14280538054073780898,(03) 5155 1601,mail@coact.org.au
Sureway Employment and Training Pty Ltd,https://www.sureway.com.au/,-38.1044779,147.0653673,"421 Raymond St, Sale VIC 3850, Australia",421,Raymond Street,Wellington Shire,VIC,Australia,3850,https://maps.google.com/?cid=14187883153282098773,1300 787 392,No
Sureway Employment and Training Pty Ltd,https://www.sureway.com.au/,-37.8289079,147.6257994,"125 Macleod St, Bairnsdale VIC 3875, Australia",125,Macleod Street,East Gippsland Shire,VIC,Australia,3875,https://maps.google.com/?cid=13919641019438553197,1300 787 392,No
Sureway Employment and Training Pty Ltd,https://www.sureway.com.au/,-37.8783998,147.9922205,"56 Church St, Lakes Entrance VIC 3909, Australia",56,Church Street,East Gippsland Shire,VIC,Australia,3909,https://maps.google.com/?cid=10545162192464024752,1300 787 392,No
Sureway Employment and Training Pty Ltd,https://www.sureway.com.au/,-37.7077655,148.45873,"21 Ruskin St, Orbost VIC 3888, Australia",21,Ruskin Street,East Gippsland Shire,VIC,Australia,3888,https://maps.google.com/?cid=15834492188456063650,1300 787 392,No
The Maxima Group Inc,https://maxima.com.au/,-38.1114796,147.0651073,"Unit 1/89 Foster St, Sale VIC 3850, Australia",89,Foster Street,Wellington Shire,VIC,Australia,3850,https://maps.google.com/?cid=1493245153916985063,1300 629 462,No
The Maxima Group Inc,https://maxima.com.au/,-37.8247195,147.6318315,"5 Bailey St, Bairnsdale VIC 3875, Australia",5,Bailey Street,East Gippsland Shire,VIC,Australia,3875,https://maps.google.com/?cid=5944409293702791318,1300 629 462,No
APM Employment Services,https://apm.net.au,-36.3848776,145.3996238,"294 Maude St, Shepparton VIC 3630, Australia",294,Maude Street,Greater Shepparton City,VIC,Australia,3630,https://maps.google.com/?cid=12670645846412278862,(03) 5821 6250,apm4jobs@apm.net.au
